,municipio,latitud,longitud,nombre,categoria,distancia,direccion
1982,valdeolmos-alalpardo,40.6385429,-3.4532436,Angel y Marina,Restaurantes,15,"Callejon Jose Antonio, 7, 28130 Valdeolmos-Alalpardo Comunidad de Madrid"
1983,valdepielagos,40.7610144,-3.4656251,Cafeteria Jamez,Restaurantes,22,"Calle Cubillo, 11, 28170 Valdepiélagos Madrid"
1984,valdetorres-de-jarama,40.6956481,-3.5146559,Otoño,Restaurantes,14,"Calle Madrid, 74, 28150 Valdetorres de Jarama Madrid"
1985,valdetorres-de-jarama,40.6956481,-3.5146559,American Ribs,Restaurantes,92,"Plaza de José Antonio, 5, 28150 Valdetorres de Jarama Comunidad de Madrid"
1986,valdetorres-de-jarama,40.6956481,-3.5146559,Bar el Catalán,Restaurantes,130,"Soto, 2, 28150 Valdetorres de Jarama Madrid"
1987,valdetorres-de-jarama,40.6956481,-3.5146559,Mesón Valdetorres,Restaurantes,183,"Plaza Constitución, 7, 28150 Valdetorres de Jarama Comunidad de Madrid"
1988,valdetorres-de-jarama,40.6956481,-3.5146559,Kodiak,Restaurantes,185,"Calle Calvario, 2, 28150 Valdetorres de Jarama Comunidad de Madrid"
1989,valdetorres-de-jarama,40.6956481,-3.5146559,Polideportivo Valdetorres,Gimnasios,168,"Sol, 5, 28150 Valdetorres Comunidad de Madrid"
1990,valdilecha,40.2926854,-3.3002096,Biblioteca Pública Municipal,Bibliotecas,396,"Plaza Generalísimo, 14, 28511 Valdilecha Madrid"
1991,valdilecha,40.2926854,-3.3002096,Asador la Ochava,Restaurantes,146,"Calle Mayor, 52, 28511 Valdilecha Comunidad de Madrid"
